Store,Sales  Date Time,Product,Gallons
Jumbo 663,2018-05-24 07:00:00.000,DSL,1138.44
Jumbo 663,2018-05-24 06:00:00.000,DSL,957.06
Jumbo 663,2018-05-24 05:00:00.000,DSL,1184.75
Jumbo 663,2018-05-24 04:00:00.000,DSL,1244.2
Jumbo 663,2018-05-24 03:00:00.000,DSL,218.94
Jumbo 663,2018-05-24 02:00:00.000,DSL,696.72
Jumbo 663,2018-05-24 01:00:00.000,DSL,145.51
Jumbo 663,2018-05-24 00:00:00.000,DSL,290.88
Jumbo 663,2018-05-23 23:00:00.000,DSL,0.0
Jumbo 663,2018-05-23 22:00:00.000,DSL,385.36
Jumbo 663,2018-05-23 21:00:00.000,DSL,892.55
Jumbo 663,2018-05-23 20:00:00.000,DSL,1545.63
Jumbo 663,2018-05-23 19:00:00.000,DSL,1662.74
Jumbo 663,2018-05-23 18:00:00.000,DSL,635.03
Jumbo 663,2018-05-23 17:00:00.000,DSL,1588.43
Jumbo 663,2018-05-23 16:00:00.000,DSL,1847.27
Jumbo 663,2018-05-23 15:00:00.000,DSL,1327.97
Jumbo 663,2018-05-23 14:00:00.000,DSL,1908.58
Jumbo 663,2018-05-23 13:00:00.000,DSL,1716.46
Jumbo 663,2018-05-23 12:00:00.000,DSL,1879.45
Jumbo 663,2018-05-23 11:00:00.000,DSL,1696.11
Jumbo 663,2018-05-23 10:00:00.000,DSL,2079.21
Jumbo 663,2018-05-23 09:00:00.000,DSL,2323.74
Jumbo 663,2018-05-23 08:00:00.000,DSL,1503.53
Jumbo 663,2018-05-23 07:00:00.000,DSL,1929.97
Jumbo 663,2018-05-23 06:00:00.000,DSL,1298.2
Jumbo 663,2018-05-23 05:00:00.000,DSL,635.12
Jumbo 663,2018-05-23 04:00:00.000,DSL,517.52
Jumbo 663,2018-05-23 03:00:00.000,DSL,471.84
Jumbo 663,2018-05-23 02:00:00.000,DSL,308.07
Jumbo 663,2018-05-23 01:00:00.000,DSL,514.66
Jumbo 663,2018-05-23 00:00:00.000,DSL,384.53
Jumbo 663,2018-05-22 23:00:00.000,DSL,138.49
Jumbo 663,2018-05-22 22:00:00.000,DSL,492.85
Jumbo 663,2018-05-22 21:00:00.000,DSL,309.17
Jumbo 663,2018-05-22 20:00:00.000,DSL,1994.66
Jumbo 663,2018-05-22 19:00:00.000,DSL,1179.24
Jumbo 663,2018-05-22 18:00:00.000,DSL,2198.07
Jumbo 663,2018-05-22 17:00:00.000,DSL,536.59
Jumbo 663,2018-05-22 16:00:00.000,DSL,2087.48
Jumbo 663,2018-05-22 15:00:00.000,DSL,1719.38
Jumbo 663,2018-05-22 14:00:00.000,DSL,2740.24
Jumbo 663,2018-05-22 13:00:00.000,DSL,2122.75
Jumbo 663,2018-05-22 12:00:00.000,DSL,1519.44
Jumbo 663,2018-05-22 11:00:00.000,DSL,1080.23
Jumbo 663,2018-05-22 10:00:00.000,DSL,2128.44
Jumbo 663,2018-05-22 09:00:00.000,DSL,2516.77
Jumbo 663,2018-05-22 08:00:00.000,DSL,1254.9
Jumbo 663,2018-05-22 07:00:00.000,DSL,1712.59
Jumbo 663,2018-05-22 06:00:00.000,DSL,1644.93
Jumbo 663,2018-05-22 05:00:00.000,DSL,1137.13
Jumbo 663,2018-05-22 04:00:00.000,DSL,1172.0
Jumbo 663,2018-05-22 03:00:00.000,DSL,416.55
Jumbo 663,2018-05-22 02:00:00.000,DSL,160.64
Jumbo 663,2018-05-22 01:00:00.000,DSL,377.07
Jumbo 663,2018-05-22 00:00:00.000,DSL,47.35
Jumbo 663,2018-05-21 23:00:00.000,DSL,819.14
Jumbo 663,2018-05-21 22:00:00.000,DSL,125.1
Jumbo 663,2018-05-21 21:00:00.000,DSL,483.79
Jumbo 663,2018-05-21 20:00:00.000,DSL,973.76
Jumbo 663,2018-05-21 19:00:00.000,DSL,756.17
Jumbo 663,2018-05-21 18:00:00.000,DSL,879.61
Jumbo 663,2018-05-21 17:00:00.000,DSL,1353.79
Jumbo 663,2018-05-21 16:00:00.000,DSL,1707.77
Jumbo 663,2018-05-21 15:00:00.000,DSL,668.99
Jumbo 663,2018-05-21 14:00:00.000,DSL,1784.61
Jumbo 663,2018-05-21 13:00:00.000,DSL,1814.93
Jumbo 663,2018-05-21 12:00:00.000,DSL,1330.66
Jumbo 663,2018-05-21 11:00:00.000,DSL,1479.78
Jumbo 663,2018-05-21 10:00:00.000,DSL,2141.41
Jumbo 663,2018-05-21 09:00:00.000,DSL,1058.36
Jumbo 663,2018-05-21 08:00:00.000,DSL,1368.85
Jumbo 663,2018-05-21 07:00:00.000,DSL,648.75
Jumbo 663,2018-05-21 06:00:00.000,DSL,650.46
Jumbo 663,2018-05-21 05:00:00.000,DSL,1101.18
Jumbo 663,2018-05-21 04:00:00.000,DSL,423.27
Jumbo 663,2018-05-21 03:00:00.000,DSL,156.44
Jumbo 663,2018-05-21 02:00:00.000,DSL,308.62
Jumbo 663,2018-05-21 01:00:00.000,DSL,218.98
Jumbo 663,2018-05-21 00:00:00.000,DSL,207.42
Jumbo 663,2018-05-20 23:00:00.000,DSL,198.16
Jumbo 663,2018-05-20 22:00:00.000,DSL,171.77
Jumbo 663,2018-05-20 21:00:00.000,DSL,626.46
Jumbo 663,2018-05-20 20:00:00.000,DSL,928.14
Jumbo 663,2018-05-20 19:00:00.000,DSL,860.69
Jumbo 663,2018-05-20 18:00:00.000,DSL,704.73
Jumbo 663,2018-05-20 17:00:00.000,DSL,687.66
Jumbo 663,2018-05-20 16:00:00.000,DSL,669.21
Jumbo 663,2018-05-20 15:00:00.000,DSL,289.01
Jumbo 663,2018-05-20 14:00:00.000,DSL,1154.51
Jumbo 663,2018-05-20 13:00:00.000,DSL,551.3
Jumbo 663,2018-05-20 12:00:00.000,DSL,417.2
Jumbo 663,2018-05-20 11:00:00.000,DSL,238.06
Jumbo 663,2018-05-20 10:00:00.000,DSL,648.06
Jumbo 663,2018-05-20 09:00:00.000,DSL,744.32
Jumbo 663,2018-05-20 08:00:00.000,DSL,373.26
Jumbo 663,2018-05-20 07:00:00.000,DSL,630.03
Jumbo 663,2018-05-20 06:00:00.000,DSL,357.4
Jumbo 663,2018-05-20 05:00:00.000,DSL,343.3
Jumbo 663,2018-05-20 04:00:00.000,DSL,181.69
Jumbo 663,2018-05-20 03:00:00.000,DSL,154.02
Jumbo 663,2018-05-20 02:00:00.000,DSL,211.25
Jumbo 663,2018-05-20 01:00:00.000,DSL,351.53
Jumbo 663,2018-05-20 00:00:00.000,DSL,446.52
Jumbo 663,2018-05-19 23:00:00.000,DSL,163.22
Jumbo 663,2018-05-19 22:00:00.000,DSL,292.05
Jumbo 663,2018-05-19 21:00:00.000,DSL,398.24
Jumbo 663,2018-05-19 20:00:00.000,DSL,486.32
Jumbo 663,2018-05-19 19:00:00.000,DSL,216.31
Jumbo 663,2018-05-19 18:00:00.000,DSL,987.53
Jumbo 663,2018-05-19 17:00:00.000,DSL,952.37
Jumbo 663,2018-05-19 16:00:00.000,DSL,92.79
Jumbo 663,2018-05-19 15:00:00.000,DSL,946.34
Jumbo 663,2018-05-19 14:00:00.000,DSL,313.95
Jumbo 663,2018-05-19 13:00:00.000,DSL,1003.86
Jumbo 663,2018-05-19 12:00:00.000,DSL,698.03
Jumbo 663,2018-05-19 11:00:00.000,DSL,1133.26
Jumbo 663,2018-05-19 10:00:00.000,DSL,622.41
Jumbo 663,2018-05-19 09:00:00.000,DSL,794.05
Jumbo 663,2018-05-19 08:00:00.000,DSL,653.06
Jumbo 663,2018-05-19 07:00:00.000,DSL,481.69
Jumbo 663,2018-05-19 06:00:00.000,DSL,476.49
Jumbo 663,2018-05-19 05:00:00.000,DSL,308.03
Jumbo 663,2018-05-19 04:00:00.000,DSL,260.12
Jumbo 663,2018-05-19 03:00:00.000,DSL,211.52
Jumbo 663,2018-05-19 02:00:00.000,DSL,304.12
Jumbo 663,2018-05-19 01:00:00.000,DSL,0.0
Jumbo 663,2018-05-19 00:00:00.000,DSL,96.54
Jumbo 663,2018-05-18 23:00:00.000,DSL,761.09
Jumbo 663,2018-05-18 22:00:00.000,DSL,90.94
Jumbo 663,2018-05-18 21:00:00.000,DSL,615.85
Jumbo 663,2018-05-18 20:00:00.000,DSL,663.15
Jumbo 663,2018-05-18 19:00:00.000,DSL,305.03
Jumbo 663,2018-05-18 18:00:00.000,DSL,923.1
Jumbo 663,2018-05-18 17:00:00.000,DSL,1096.3
Jumbo 663,2018-05-18 16:00:00.000,DSL,734.89
Jumbo 663,2018-05-18 15:00:00.000,DSL,1067.56
Jumbo 663,2018-05-18 14:00:00.000,DSL,1158.2
Jumbo 663,2018-05-18 13:00:00.000,DSL,1829.65
Jumbo 663,2018-05-18 12:00:00.000,DSL,2215.79
Jumbo 663,2018-05-18 11:00:00.000,DSL,1683.8
Jumbo 663,2018-05-18 10:00:00.000,DSL,1006.34
Jumbo 663,2018-05-18 09:00:00.000,DSL,1836.39
Jumbo 663,2018-05-18 08:00:00.000,DSL,965.86
Jumbo 663,2018-05-18 07:00:00.000,DSL,1369.18
Jumbo 663,2018-05-18 06:00:00.000,DSL,1137.82
Jumbo 663,2018-05-18 05:00:00.000,DSL,711.98
Jumbo 663,2018-05-18 04:00:00.000,DSL,538.52
Jumbo 663,2018-05-18 03:00:00.000,DSL,745.57
Jumbo 663,2018-05-18 02:00:00.000,DSL,77.01
Jumbo 663,2018-05-18 01:00:00.000,DSL,699.57
Jumbo 663,2018-05-18 00:00:00.000,DSL,832.3
Jumbo 663,2018-05-17 23:00:00.000,DSL,484.76
Jumbo 663,2018-05-17 22:00:00.000,DSL,929.06
Jumbo 663,2018-05-17 21:00:00.000,DSL,894.87
Jumbo 663,2018-05-17 20:00:00.000,DSL,893.3
Jumbo 663,2018-05-17 19:00:00.000,DSL,460.46
Jumbo 663,2018-05-17 18:00:00.000,DSL,644.78
Jumbo 663,2018-05-17 17:00:00.000,DSL,1378.62
Jumbo 663,2018-05-17 16:00:00.000,DSL,1323.99
Jumbo 663,2018-05-17 15:00:00.000,DSL,1173.47
Jumbo 663,2018-05-17 14:00:00.000,DSL,1051.25
Jumbo 663,2018-05-17 13:00:00.000,DSL,1483.59
Jumbo 663,2018-05-17 12:00:00.000,DSL,1782.36
Jumbo 663,2018-05-17 11:00:00.000,DSL,1680.88
Jumbo 663,2018-05-17 10:00:00.000,DSL,1403.78
Jumbo 663,2018-05-17 09:00:00.000,DSL,1574.6
Jumbo 663,2018-05-17 08:00:00.000,DSL,1575.63
Jumbo 663,2018-05-17 07:00:00.000,DSL,1842.18
Jumbo 663,2018-05-17 06:00:00.000,DSL,656.88
Jumbo 663,2018-05-17 05:00:00.000,DSL,693.58
Jumbo 663,2018-05-17 04:00:00.000,DSL,178.72
Jumbo 663,2018-05-17 03:00:00.000,DSL,269.23
Jumbo 663,2018-05-17 02:00:00.000,DSL,442.15
Jumbo 663,2018-05-17 01:00:00.000,DSL,155.06
Jumbo 663,2018-05-17 00:00:00.000,DSL,242.43
Jumbo 663,2018-05-16 23:00:00.000,DSL,719.57
Jumbo 663,2018-05-16 22:00:00.000,DSL,985.9
Jumbo 663,2018-05-16 21:00:00.000,DSL,741.21
Jumbo 663,2018-05-16 20:00:00.000,DSL,1286.63
Jumbo 663,2018-05-16 19:00:00.000,DSL,1366.42
Jumbo 663,2018-05-16 18:00:00.000,DSL,2424.83
Jumbo 663,2018-05-16 17:00:00.000,DSL,1526.95
Jumbo 663,2018-05-16 16:00:00.000,DSL,1927.47
Jumbo 663,2018-05-16 15:00:00.000,DSL,2302.57
Jumbo 663,2018-05-16 14:00:00.000,DSL,1079.12
Jumbo 663,2018-05-16 13:00:00.000,DSL,2010.29
Jumbo 663,2018-05-16 12:00:00.000,DSL,1321.78
Jumbo 663,2018-05-16 11:00:00.000,DSL,1425.45
Jumbo 663,2018-05-16 10:00:00.000,DSL,2212.3
Jumbo 663,2018-05-16 09:00:00.000,DSL,2848.63
Jumbo 663,2018-05-16 08:00:00.000,DSL,1663.46
Jumbo 663,2018-05-16 07:00:00.000,DSL,991.74
Jumbo 663,2018-05-16 06:00:00.000,DSL,1865.43
Jumbo 663,2018-05-16 05:00:00.000,DSL,766.89
Jumbo 663,2018-05-16 04:00:00.000,DSL,499.06
Jumbo 663,2018-05-16 03:00:00.000,DSL,613.07
Jumbo 663,2018-05-16 02:00:00.000,DSL,374.92
Jumbo 663,2018-05-16 01:00:00.000,DSL,1224.64
Jumbo 663,2018-05-16 00:00:00.000,DSL,452.0
Jumbo 663,2018-05-15 23:00:00.000,DSL,698.01
Jumbo 663,2018-05-15 22:00:00.000,DSL,520.19
Jumbo 663,2018-05-15 21:00:00.000,DSL,827.89
Jumbo 663,2018-05-15 20:00:00.000,DSL,1011.65
Jumbo 663,2018-05-15 19:00:00.000,DSL,1196.12
Jumbo 663,2018-05-15 18:00:00.000,DSL,1278.73
Jumbo 663,2018-05-15 17:00:00.000,DSL,1207.23
Jumbo 663,2018-05-15 16:00:00.000,DSL,1929.97
Jumbo 663,2018-05-15 15:00:00.000,DSL,1371.91
Jumbo 663,2018-05-15 14:00:00.000,DSL,795.17
Jumbo 663,2018-05-15 13:00:00.000,DSL,2008.68
Jumbo 663,2018-05-15 12:00:00.000,DSL,1767.36
Jumbo 663,2018-05-15 11:00:00.000,DSL,1896.95
Jumbo 663,2018-05-15 10:00:00.000,DSL,2026.06
Jumbo 663,2018-05-15 09:00:00.000,DSL,2358.02
Jumbo 663,2018-05-15 08:00:00.000,DSL,1926.62
Jumbo 663,2018-05-15 07:00:00.000,DSL,1008.43
Jumbo 663,2018-05-15 06:00:00.000,DSL,664.66
Jumbo 663,2018-05-15 05:00:00.000,DSL,414.68
Jumbo 663,2018-05-15 04:00:00.000,DSL,268.86
Jumbo 663,2018-05-15 03:00:00.000,DSL,553.09
Jumbo 663,2018-05-15 02:00:00.000,DSL,606.24
Jumbo 663,2018-05-15 01:00:00.000,DSL,590.9
Jumbo 663,2018-05-15 00:00:00.000,DSL,403.53
Jumbo 663,2018-05-14 23:00:00.000,DSL,449.42
Jumbo 663,2018-05-14 22:00:00.000,DSL,898.09
Jumbo 663,2018-05-14 21:00:00.000,DSL,513.31
Jumbo 663,2018-05-14 20:00:00.000,DSL,549.38
Jumbo 663,2018-05-14 19:00:00.000,DSL,1372.28
Jumbo 663,2018-05-14 18:00:00.000,DSL,637.07
Jumbo 663,2018-05-14 17:00:00.000,DSL,1243.52
Jumbo 663,2018-05-14 16:00:00.000,DSL,947.48
Jumbo 663,2018-05-14 15:00:00.000,DSL,1470.85
Jumbo 663,2018-05-14 14:00:00.000,DSL,1155.58
Jumbo 663,2018-05-14 13:00:00.000,DSL,2276.29
Jumbo 663,2018-05-14 12:00:00.000,DSL,997.42
Jumbo 663,2018-05-14 11:00:00.000,DSL,1057.37
Jumbo 663,2018-05-14 10:00:00.000,DSL,1177.09
Jumbo 663,2018-05-14 09:00:00.000,DSL,1533.34
Jumbo 663,2018-05-14 08:00:00.000,DSL,1517.7
Jumbo 663,2018-05-14 07:00:00.000,DSL,1250.49
Jumbo 663,2018-05-14 06:00:00.000,DSL,931.04
Jumbo 663,2018-05-14 05:00:00.000,DSL,639.31
Jumbo 663,2018-05-14 04:00:00.000,DSL,167.72
Jumbo 663,2018-05-14 03:00:00.000,DSL,344.87
Jumbo 663,2018-05-14 02:00:00.000,DSL,104.33
Jumbo 663,2018-05-14 01:00:00.000,DSL,200.68
Jumbo 663,2018-05-14 00:00:00.000,DSL,113.27
Jumbo 663,2018-05-13 23:00:00.000,DSL,84.16
Jumbo 663,2018-05-13 22:00:00.000,DSL,475.07
Jumbo 663,2018-05-13 21:00:00.000,DSL,387.66
Jumbo 663,2018-05-13 20:00:00.000,DSL,260.35
Jumbo 663,2018-05-13 19:00:00.000,DSL,405.56
Jumbo 663,2018-05-13 18:00:00.000,DSL,314.69
Jumbo 663,2018-05-13 17:00:00.000,DSL,530.86
Jumbo 663,2018-05-13 16:00:00.000,DSL,454.67
Jumbo 663,2018-05-13 15:00:00.000,DSL,709.26
Jumbo 663,2018-05-13 14:00:00.000,DSL,454.55
Jumbo 663,2018-05-13 13:00:00.000,DSL,793.64
Jumbo 663,2018-05-13 12:00:00.000,DSL,330.2
Jumbo 663,2018-05-13 11:00:00.000,DSL,423.75
Jumbo 663,2018-05-13 10:00:00.000,DSL,832.33
Jumbo 663,2018-05-13 09:00:00.000,DSL,416.28
Jumbo 663,2018-05-13 08:00:00.000,DSL,1012.09
Jumbo 663,2018-05-13 07:00:00.000,DSL,277.55
Jumbo 663,2018-05-13 06:00:00.000,DSL,159.17
Jumbo 663,2018-05-13 05:00:00.000,DSL,0.0
Jumbo 663,2018-05-13 04:00:00.000,DSL,654.52
Jumbo 663,2018-05-13 03:00:00.000,DSL,800.12
Jumbo 663,2018-05-13 02:00:00.000,DSL,284.0
Jumbo 663,2018-05-13 01:00:00.000,DSL,0.0
Jumbo 663,2018-05-13 00:00:00.000,DSL,117.32
Jumbo 663,2018-05-12 23:00:00.000,DSL,72.28
Jumbo 663,2018-05-12 22:00:00.000,DSL,320.29
Jumbo 663,2018-05-12 21:00:00.000,DSL,94.75
Jumbo 663,2018-05-12 20:00:00.000,DSL,208.12
Jumbo 663,2018-05-12 19:00:00.000,DSL,290.53
Jumbo 663,2018-05-12 18:00:00.000,DSL,338.19
Jumbo 663,2018-05-12 17:00:00.000,DSL,828.66
Jumbo 663,2018-05-12 16:00:00.000,DSL,332.61
Jumbo 663,2018-05-12 15:00:00.000,DSL,822.31
Jumbo 663,2018-05-12 14:00:00.000,DSL,787.41
Jumbo 663,2018-05-12 13:00:00.000,DSL,527.16
Jumbo 663,2018-05-12 12:00:00.000,DSL,519.44
Jumbo 663,2018-05-12 11:00:00.000,DSL,1063.1
Jumbo 663,2018-05-12 10:00:00.000,DSL,1318.96
Jumbo 663,2018-05-12 09:00:00.000,DSL,413.49
Jumbo 663,2018-05-12 08:00:00.000,DSL,872.83
Jumbo 663,2018-05-12 07:00:00.000,DSL,518.25
Jumbo 663,2018-05-12 06:00:00.000,DSL,408.94
Jumbo 663,2018-05-12 05:00:00.000,DSL,517.79
Jumbo 663,2018-05-12 04:00:00.000,DSL,467.0
Jumbo 663,2018-05-12 03:00:00.000,DSL,277.08
Jumbo 663,2018-05-12 02:00:00.000,DSL,451.26
Jumbo 663,2018-05-12 01:00:00.000,DSL,0.0
Jumbo 663,2018-05-12 00:00:00.000,DSL,530.87
Jumbo 663,2018-05-11 23:00:00.000,DSL,657.28
Jumbo 663,2018-05-11 22:00:00.000,DSL,400.16
Jumbo 663,2018-05-11 21:00:00.000,DSL,355.52
Jumbo 663,2018-05-11 20:00:00.000,DSL,795.09
Jumbo 663,2018-05-11 19:00:00.000,DSL,548.66
Jumbo 663,2018-05-11 18:00:00.000,DSL,765.85
Jumbo 663,2018-05-11 17:00:00.000,DSL,1415.31
Jumbo 663,2018-05-11 16:00:00.000,DSL,1015.28
Jumbo 663,2018-05-11 15:00:00.000,DSL,1318.25
Jumbo 663,2018-05-11 14:00:00.000,DSL,390.5
Jumbo 663,2018-05-11 13:00:00.000,DSL,1635.87
Jumbo 663,2018-05-11 12:00:00.000,DSL,1810.84
Jumbo 663,2018-05-11 11:00:00.000,DSL,1594.8
Jumbo 663,2018-05-11 10:00:00.000,DSL,1544.06
Jumbo 663,2018-05-11 09:00:00.000,DSL,571.41
Jumbo 663,2018-05-11 08:00:00.000,DSL,933.2
Jumbo 663,2018-05-11 07:00:00.000,DSL,942.39
Jumbo 663,2018-05-11 06:00:00.000,DSL,1095.95
Jumbo 663,2018-05-11 05:00:00.000,DSL,1437.8
Jumbo 663,2018-05-11 04:00:00.000,DSL,595.89
Jumbo 663,2018-05-11 03:00:00.000,DSL,408.65
Jumbo 663,2018-05-11 02:00:00.000,DSL,504.23
Jumbo 663,2018-05-11 01:00:00.000,DSL,591.37
Jumbo 663,2018-05-11 00:00:00.000,DSL,609.76
Jumbo 663,2018-05-10 23:00:00.000,DSL,410.18
Jumbo 663,2018-05-10 22:00:00.000,DSL,925.68
Jumbo 663,2018-05-10 21:00:00.000,DSL,544.48
Jumbo 663,2018-05-10 20:00:00.000,DSL,92.26
Jumbo 663,2018-05-10 19:00:00.000,DSL,675.43
Jumbo 663,2018-05-10 18:00:00.000,DSL,686.07
Jumbo 663,2018-05-10 17:00:00.000,DSL,1132.77
Jumbo 663,2018-05-10 16:00:00.000,DSL,918.42
Jumbo 663,2018-05-10 15:00:00.000,DSL,1765.89
Jumbo 663,2018-05-10 14:00:00.000,DSL,2211.7
Jumbo 663,2018-05-10 13:00:00.000,DSL,2079.79
Jumbo 663,2018-05-10 12:00:00.000,DSL,1524.15
Jumbo 663,2018-05-10 11:00:00.000,DSL,1628.88
Jumbo 663,2018-05-10 10:00:00.000,DSL,1729.42
Jumbo 663,2018-05-10 09:00:00.000,DSL,1667.62
Jumbo 663,2018-05-10 08:00:00.000,DSL,2572.44
Jumbo 663,2018-05-10 07:00:00.000,DSL,1143.81
Jumbo 663,2018-05-10 06:00:00.000,DSL,1217.49
Jumbo 663,2018-05-10 05:00:00.000,DSL,769.57
Jumbo 663,2018-05-10 04:00:00.000,DSL,282.94
Jumbo 663,2018-05-10 03:00:00.000,DSL,333.63
Jumbo 663,2018-05-10 02:00:00.000,DSL,419.45
Jumbo 663,2018-05-10 01:00:00.000,DSL,141.86
Jumbo 663,2018-05-10 00:00:00.000,DSL,237.38
Jumbo 663,2018-05-09 23:00:00.000,DSL,720.59
Jumbo 663,2018-05-09 22:00:00.000,DSL,301.2
Jumbo 663,2018-05-09 21:00:00.000,DSL,448.12
Jumbo 663,2018-05-09 20:00:00.000,DSL,930.21
Jumbo 663,2018-05-09 19:00:00.000,DSL,1232.05
Jumbo 663,2018-05-09 18:00:00.000,DSL,1104.83
Jumbo 663,2018-05-09 17:00:00.000,DSL,554.55
Jumbo 663,2018-05-09 16:00:00.000,DSL,1866.29
Jumbo 663,2018-05-09 15:00:00.000,DSL,1751.47
Jumbo 663,2018-05-09 14:00:00.000,DSL,2035.24
Jumbo 663,2018-05-09 13:00:00.000,DSL,1921.42
Jumbo 663,2018-05-09 12:00:00.000,DSL,1657.53
Jumbo 663,2018-05-09 11:00:00.000,DSL,1198.91
Jumbo 663,2018-05-09 10:00:00.000,DSL,1864.33
Jumbo 663,2018-05-09 09:00:00.000,DSL,1907.89
Jumbo 663,2018-05-09 08:00:00.000,DSL,1059.14
Jumbo 663,2018-05-09 07:00:00.000,DSL,1425.6
Jumbo 663,2018-05-09 06:00:00.000,DSL,1008.6
Jumbo 663,2018-05-09 05:00:00.000,DSL,750.7
Jumbo 663,2018-05-09 04:00:00.000,DSL,392.5
Jumbo 663,2018-05-09 03:00:00.000,DSL,447.89
Jumbo 663,2018-05-09 02:00:00.000,DSL,627.99
Jumbo 663,2018-05-09 01:00:00.000,DSL,348.11
Jumbo 663,2018-05-09 00:00:00.000,DSL,265.6
Jumbo 663,2018-05-08 23:00:00.000,DSL,861.37
Jumbo 663,2018-05-08 22:00:00.000,DSL,1110.02
Jumbo 663,2018-05-08 21:00:00.000,DSL,972.75
Jumbo 663,2018-05-08 20:00:00.000,DSL,1152.24
Jumbo 663,2018-05-08 19:00:00.000,DSL,941.6
Jumbo 663,2018-05-08 18:00:00.000,DSL,1225.38
Jumbo 663,2018-05-08 17:00:00.000,DSL,1580.57
Jumbo 663,2018-05-08 16:00:00.000,DSL,1294.71
Jumbo 663,2018-05-08 15:00:00.000,DSL,1500.42
Jumbo 663,2018-05-08 14:00:00.000,DSL,2383.67
Jumbo 663,2018-05-08 13:00:00.000,DSL,1783.76
Jumbo 663,2018-05-08 12:00:00.000,DSL,1490.94
Jumbo 663,2018-05-08 11:00:00.000,DSL,2114.82
Jumbo 663,2018-05-08 10:00:00.000,DSL,1925.81
Jumbo 663,2018-05-08 09:00:00.000,DSL,1805.6
Jumbo 663,2018-05-08 08:00:00.000,DSL,855.97
Jumbo 663,2018-05-08 07:00:00.000,DSL,2214.21
Jumbo 663,2018-05-08 06:00:00.000,DSL,512.57
Jumbo 663,2018-05-08 05:00:00.000,DSL,662.69
Jumbo 663,2018-05-08 04:00:00.000,DSL,458.01
Jumbo 663,2018-05-08 03:00:00.000,DSL,346.42
Jumbo 663,2018-05-08 02:00:00.000,DSL,33.65
Jumbo 663,2018-05-08 01:00:00.000,DSL,17.0
Jumbo 663,2018-05-08 00:00:00.000,DSL,606.87
Jumbo 663,2018-05-07 23:00:00.000,DSL,406.08
Jumbo 663,2018-05-07 22:00:00.000,DSL,91.33
Jumbo 663,2018-05-07 21:00:00.000,DSL,976.88
Jumbo 663,2018-05-07 20:00:00.000,DSL,620.26
Jumbo 663,2018-05-07 19:00:00.000,DSL,1325.73
Jumbo 663,2018-05-07 18:00:00.000,DSL,757.39
Jumbo 663,2018-05-07 17:00:00.000,DSL,699.76
Jumbo 663,2018-05-07 16:00:00.000,DSL,1866.32
Jumbo 663,2018-05-07 15:00:00.000,DSL,1624.49
Jumbo 663,2018-05-07 14:00:00.000,DSL,2343.88
Jumbo 663,2018-05-07 13:00:00.000,DSL,2207.89
Jumbo 663,2018-05-07 12:00:00.000,DSL,709.93
Jumbo 663,2018-05-07 11:00:00.000,DSL,1197.87
Jumbo 663,2018-05-07 10:00:00.000,DSL,1842.81
Jumbo 663,2018-05-07 09:00:00.000,DSL,920.27
Jumbo 663,2018-05-07 08:00:00.000,DSL,1439.95
Jumbo 663,2018-05-07 07:00:00.000,DSL,515.68
Jumbo 663,2018-05-07 06:00:00.000,DSL,772.53
Jumbo 663,2018-05-07 05:00:00.000,DSL,453.71
Jumbo 663,2018-05-07 04:00:00.000,DSL,761.92
Jumbo 663,2018-05-07 03:00:00.000,DSL,423.93
Jumbo 663,2018-05-07 02:00:00.000,DSL,295.48
Jumbo 663,2018-05-07 01:00:00.000,DSL,68.78
Jumbo 663,2018-05-07 00:00:00.000,DSL,319.12
Jumbo 663,2018-05-06 23:00:00.000,DSL,119.01
Jumbo 663,2018-05-06 22:00:00.000,DSL,305.47
Jumbo 663,2018-05-06 21:00:00.000,DSL,263.21
Jumbo 663,2018-05-06 20:00:00.000,DSL,463.33
Jumbo 663,2018-05-06 19:00:00.000,DSL,456.23
Jumbo 663,2018-05-06 18:00:00.000,DSL,528.65
Jumbo 663,2018-05-06 17:00:00.000,DSL,403.4
Jumbo 663,2018-05-06 16:00:00.000,DSL,178.94
Jumbo 663,2018-05-06 15:00:00.000,DSL,891.35
Jumbo 663,2018-05-06 14:00:00.000,DSL,402.85
Jumbo 663,2018-05-06 13:00:00.000,DSL,928.06
Jumbo 663,2018-05-06 12:00:00.000,DSL,575.71
Jumbo 663,2018-05-06 11:00:00.000,DSL,1175.18
Jumbo 663,2018-05-06 10:00:00.000,DSL,759.62
Jumbo 663,2018-05-06 09:00:00.000,DSL,540.14
Jumbo 663,2018-05-06 08:00:00.000,DSL,772.75
Jumbo 663,2018-05-06 07:00:00.000,DSL,793.08
Jumbo 663,2018-05-06 06:00:00.000,DSL,448.64
Jumbo 663,2018-05-06 05:00:00.000,DSL,82.55
Jumbo 663,2018-05-06 04:00:00.000,DSL,379.82
Jumbo 663,2018-05-06 03:00:00.000,DSL,153.13
Jumbo 663,2018-05-06 02:00:00.000,DSL,40.57
Jumbo 663,2018-05-06 01:00:00.000,DSL,343.95
Jumbo 663,2018-05-06 00:00:00.000,DSL,12.67
Jumbo 663,2018-05-05 23:00:00.000,DSL,621.49
Jumbo 663,2018-05-05 22:00:00.000,DSL,234.97
Jumbo 663,2018-05-05 21:00:00.000,DSL,0.0
Jumbo 663,2018-05-05 20:00:00.000,DSL,415.52
Jumbo 663,2018-05-05 19:00:00.000,DSL,282.45
