Store,Inventory Date Time,Product,Gross Volume,Net Volume,Temperature
Jumbo 663,2019-08-03 11:59:45.000,DSL,34339.168,34025.036,80.347
Jumbo 663,2019-08-03 10:59:15.000,DSL,35427.258,35104.46,80.276666
Jumbo 663,2019-08-03 09:59:35.000,DSL,28604.433,28352.99,79.338666
Jumbo 663,2019-08-03 08:57:56.000,DSL,29672.78,29412.508,79.293
Jumbo 663,2019-08-03 07:55:15.000,DSL,30194.624,29929.89,79.276333
Jumbo 663,2019-08-03 06:59:25.000,DSL,31237.952,30964.685,79.226666
Jumbo 663,2019-08-03 05:58:35.000,DSL,31805.846,31528.292,79.176
Jumbo 663,2019-08-03 04:58:15.000,DSL,32032.871,31752.759,79.212666
Jumbo 663,2019-08-03 03:59:15.000,DSL,32213.446,31931.687,79.211333
Jumbo 663,2019-08-03 02:56:25.000,DSL,32909.373,32622.202,79.172
Jumbo 663,2019-08-03 01:58:25.000,DSL,33191.569,32902.219,79.156
Jumbo 663,2019-08-03 00:58:25.000,DSL,33440.316,33148.465,79.180333
Jumbo 663,2019-08-02 23:56:25.000,DSL,26141.489,25924.99,78.287333
Jumbo 663,2019-08-02 22:58:55.000,DSL,26696.146,26476.13,78.198333
Jumbo 663,2019-08-02 21:58:15.000,DSL,26787.563,26566.519,78.218333
Jumbo 663,2019-08-02 20:59:05.000,DSL,27773.24,27545.357,78.131
Jumbo 663,2019-08-02 19:58:35.000,DSL,28398.138,28165.311,78.126
Jumbo 663,2019-08-02 18:58:55.000,DSL,29203.401,28965.271,78.030666
Jumbo 663,2019-08-02 17:58:55.000,DSL,29889.056,29646.782,77.906666
Jumbo 663,2019-08-02 16:59:55.000,DSL,31111.953,30861.493,77.807
Jumbo 663,2019-08-02 15:59:55.000,DSL,32080.466,31823.551,77.699333
Jumbo 663,2019-08-02 14:59:25.000,DSL,34429.956,34156.633,77.548
Jumbo 663,2019-08-02 13:59:05.000,DSL,36027.142,35742.527,77.481666
Jumbo 663,2019-08-02 12:58:46.000,DSL,37805.246,37508.012,77.396666
Jumbo 663,2019-08-02 11:59:55.000,DSL,39599.119,39290.574,77.256666
Jumbo 663,2019-08-02 10:59:15.000,DSL,41513.996,41192.461,77.198
Jumbo 663,2019-08-02 09:59:45.000,DSL,43714.951,43379.448,77.105
Jumbo 663,2019-08-02 08:59:35.000,DSL,45170.46,44826.627,77.002666
Jumbo 663,2019-08-02 07:59:35.000,DSL,39668.445,39358.432,77.31
Jumbo 663,2019-08-02 06:58:48.000,DSL,41166.677,40846.69,77.249
Jumbo 663,2019-08-02 05:59:05.000,DSL,42388.506,42063.989,77.025
Jumbo 663,2019-08-02 04:59:15.000,DSL,35364.744,35081.992,78.077
Jumbo 663,2019-08-02 03:57:25.000,DSL,35743.17,35460.025,77.940333
Jumbo 663,2019-08-02 02:55:15.000,DSL,36151.701,35864.381,78.009333
Jumbo 663,2019-08-02 01:59:45.000,DSL,36615.608,36327.914,77.842333
Jumbo 663,2019-08-02 00:58:55.000,DSL,37484.763,37192.409,77.750666
Jumbo 663,2019-08-01 23:59:15.000,DSL,37964.63,37667.922,77.801
Jumbo 663,2019-08-01 22:58:15.000,DSL,30458.28,30207.732,78.403
Jumbo 663,2019-08-01 21:59:25.000,DSL,31077.834,30822.856,78.383666
Jumbo 663,2019-08-01 20:59:55.000,DSL,32317.191,32053.619,78.324
Jumbo 663,2019-08-01 19:59:25.000,DSL,25490.599,25277.22,78.495333
Jumbo 663,2019-08-01 18:59:35.000,DSL,27453.848,27225.872,78.362666
Jumbo 663,2019-08-01 17:59:25.000,DSL,28653.68,28417.198,78.223666
Jumbo 663,2019-08-01 16:59:45.000,DSL,31160.031,30905.115,78.077666
Jumbo 663,2019-08-01 15:58:25.000,DSL,33179.517,32909.938,77.962
Jumbo 663,2019-08-01 14:58:55.000,DSL,34864.016,34582.569,77.856333
Jumbo 663,2019-08-01 13:57:36.000,DSL,36859.563,36563.709,77.753
Jumbo 663,2019-08-01 12:59:15.000,DSL,38547.816,38241.425,77.549333
Jumbo 663,2019-08-01 11:59:45.000,DSL,41341.805,41013.754,77.538666
Jumbo 663,2019-08-01 10:58:35.000,DSL,44951.78,44599.098,77.370666
Jumbo 663,2019-08-01 09:59:25.000,DSL,47338.843,46975.049,77.009333
Jumbo 663,2019-08-01 08:59:25.000,DSL,49562.544,49181.275,77.049
Jumbo 663,2019-08-01 07:58:46.000,DSL,51648.021,51256.068,76.865
Jumbo 663,2019-08-01 06:58:15.000,DSL,45699.238,45333.968,77.721333
Jumbo 663,2019-08-01 05:55:36.000,DSL,47087.255,46712.65,77.646666
Jumbo 663,2019-08-01 04:55:45.000,DSL,47976.518,47597.43,77.525666
Jumbo 663,2019-08-01 03:59:15.000,DSL,48780.517,48393.979,77.582333
Jumbo 663,2019-08-01 02:55:15.000,DSL,49391.711,48998.979,77.645
Jumbo 663,2019-08-01 01:55:55.000,DSL,49923.416,49526.942,77.624666
Jumbo 663,2019-08-01 00:57:15.000,DSL,50285.68,49886.647,77.615
Jumbo 663,2019-07-31 23:55:15.000,DSL,43102.764,42753.448,78.031333
Jumbo 663,2019-07-31 22:59:15.000,DSL,43574.103,43221.589,78.013333
Jumbo 663,2019-07-31 21:59:05.000,DSL,38984.097,38663.247,78.183
Jumbo 663,2019-07-31 20:58:46.000,DSL,38295.068,37977.475,78.239666
Jumbo 663,2019-07-31 19:59:55.000,DSL,40001.297,39674.355,77.984
Jumbo 663,2019-07-31 18:59:15.000,DSL,41519.678,41181.501,77.923
Jumbo 663,2019-07-31 17:59:15.000,DSL,35175.66,34889.078,78.030333
Jumbo 663,2019-07-31 16:59:35.000,DSL,36864.084,36565.941,77.959333
Jumbo 663,2019-07-31 15:59:35.000,DSL,37898.3,37594.056,77.870333
Jumbo 663,2019-07-31 14:59:15.000,DSL,33935.868,33661.953,77.804
Jumbo 663,2019-07-31 13:59:36.000,DSL,34032.052,33757.214,77.713666
Jumbo 663,2019-07-31 12:58:15.000,DSL,36379.165,36088.588,77.533666
Jumbo 663,2019-07-31 11:58:46.000,DSL,38635.608,38328.543,77.454333
Jumbo 663,2019-07-31 10:59:55.000,DSL,33788.476,33513.833,78.071666
Jumbo 663,2019-07-31 09:55:15.000,DSL,35255.357,34970.458,78.049333
Jumbo 663,2019-07-31 08:58:35.000,DSL,36042.026,35752.343,77.997
Jumbo 663,2019-07-31 07:58:45.000,DSL,37609.609,37313.551,77.714
Jumbo 663,2019-07-31 06:58:15.000,DSL,38898.065,38595.349,77.583
Jumbo 663,2019-07-31 05:59:45.000,DSL,39726.001,39413.298,77.807333
Jumbo 663,2019-07-31 04:58:15.000,DSL,40619.48,40303.304,77.658
Jumbo 663,2019-07-31 03:57:35.000,DSL,41259.501,40941.377,77.532666
Jumbo 663,2019-07-31 02:58:05.000,DSL,41226.159,40901.742,77.866666
Jumbo 663,2019-07-31 01:56:15.000,DSL,34484.059,34202.033,78.246666
Jumbo 663,2019-07-31 00:56:15.000,DSL,34766.964,34482.812,78.252
Jumbo 663,2019-07-30 23:59:45.000,DSL,35099.947,34813.176,78.265
Jumbo 663,2019-07-30 22:57:15.000,DSL,36285.884,35992.448,78.137333
Jumbo 663,2019-07-30 21:59:05.000,DSL,35607.806,35313.691,78.477666
Jumbo 663,2019-07-30 20:57:56.000,DSL,30013.899,29755.434,78.968666
Jumbo 663,2019-07-30 19:59:55.000,DSL,30813.501,30549.022,78.910333
Jumbo 663,2019-07-30 18:59:45.000,DSL,32073.768,31799.874,78.804666
Jumbo 663,2019-07-30 17:59:45.000,DSL,33479.036,33194.611,78.707666
Jumbo 663,2019-07-30 16:59:15.000,DSL,35037.473,34741.375,78.582666
Jumbo 663,2019-07-30 15:59:45.000,DSL,37334.384,37019.822,78.530666
Jumbo 663,2019-07-30 14:59:15.000,DSL,39053.941,38726.161,78.456
Jumbo 663,2019-07-30 13:57:45.000,DSL,41265.918,40921.112,78.363333
Jumbo 663,2019-07-30 12:59:45.000,DSL,44187.311,43825.151,78.031
Jumbo 663,2019-07-30 11:59:15.000,DSL,41187.715,40869.107,77.212333
Jumbo 663,2019-07-30 10:59:25.000,DSL,42071.276,41750.681,77.061
Jumbo 663,2019-07-30 09:59:25.000,DSL,42064.676,41743.527,77.087333
Jumbo 663,2019-07-30 08:59:05.000,DSL,37751.88,37461.002,77.120333
Jumbo 663,2019-07-30 07:57:05.000,DSL,39604.799,39301.73,77.058333
Jumbo 663,2019-07-30 06:58:55.000,DSL,32969.748,32704.162,77.827333
Jumbo 663,2019-07-30 05:57:55.000,DSL,34533.386,34257.062,77.728
Jumbo 663,2019-07-30 04:57:35.000,DSL,35511.585,35228.548,77.668
Jumbo 663,2019-07-30 03:59:15.000,DSL,36051.121,35765.417,77.567333
Jumbo 663,2019-07-30 02:59:25.000,DSL,36242.542,35953.822,77.66
Jumbo 663,2019-07-30 01:57:15.000,DSL,36559.999,36273.521,77.378666
Jumbo 663,2019-07-30 00:59:55.000,DSL,36851.933,36560.854,77.509333
Jumbo 663,2019-07-29 23:59:45.000,DSL,37504.875,37210.289,77.409666
Jumbo 663,2019-07-29 22:58:15.000,DSL,38115.871,37815.114,77.480666
Jumbo 663,2019-07-29 21:59:55.000,DSL,30883.095,30630.271,78.116333
Jumbo 663,2019-07-29 20:59:45.000,DSL,31923.158,31662.507,78.085
Jumbo 663,2019-07-29 19:59:35.000,DSL,33049.717,32780.962,78.03
Jumbo 663,2019-07-29 18:59:45.000,DSL,33809.145,33535.225,77.981666
Jumbo 663,2019-07-29 17:59:25.000,DSL,35001.575,34719.301,77.930333
Jumbo 663,2019-07-29 16:59:15.000,DSL,36197.417,35907.197,77.853666
Jumbo 663,2019-07-29 15:59:25.000,DSL,30813.153,30569.32,77.484333
Jumbo 663,2019-07-29 14:59:15.000,DSL,31371.424,31124.107,77.418
Jumbo 663,2019-07-29 13:56:55.000,DSL,32995.808,32737.825,77.276333
Jumbo 663,2019-07-29 12:59:55.000,DSL,34268.22,34002.186,77.133666
Jumbo 663,2019-07-29 11:58:45.000,DSL,36841.373,36558.15,76.994666
Jumbo 663,2019-07-29 10:59:05.000,DSL,38488.532,38194.269,76.922
Jumbo 663,2019-07-29 09:58:55.000,DSL,39675.568,39376.785,76.682
Jumbo 663,2019-07-29 08:59:15.000,DSL,40806.288,40500.889,76.610666
Jumbo 663,2019-07-29 07:59:46.000,DSL,34044.972,33777.947,77.509666
Jumbo 663,2019-07-29 06:59:15.000,DSL,35414.477,35139.657,77.375333
Jumbo 663,2019-07-29 05:59:46.000,DSL,36397.364,36115.847,77.351333
Jumbo 663,2019-07-29 04:58:05.000,DSL,36833.54,36550.436,77.261666
Jumbo 663,2019-07-29 03:55:15.000,DSL,29409.753,29168.955,78.111
Jumbo 663,2019-07-29 02:58:35.000,DSL,29841.567,29597.902,78.049333
Jumbo 663,2019-07-29 01:55:15.000,DSL,30525.057,30276.765,77.987333
Jumbo 663,2019-07-29 00:58:55.000,DSL,30950.461,30698.731,77.993
Jumbo 663,2019-07-28 23:55:25.000,DSL,31378.103,31123.386,77.959666
Jumbo 663,2019-07-28 22:59:35.000,DSL,31755.01,31497.922,77.910666
Jumbo 663,2019-07-28 21:59:25.000,DSL,32436.658,32174.697,77.875333
Jumbo 663,2019-07-28 20:59:35.000,DSL,33129.796,32863.279,77.813666
Jumbo 663,2019-07-28 19:59:25.000,DSL,33659.654,33389.832,77.748333
Jumbo 663,2019-07-28 18:59:45.000,DSL,33938.722,33666.59,77.75
Jumbo 663,2019-07-28 17:59:15.000,DSL,34836.116,34557.65,77.707333
Jumbo 663,2019-07-28 16:58:15.000,DSL,35658.953,35374.905,77.652333
Jumbo 663,2019-07-28 15:58:25.000,DSL,36049.2,35762.742,77.606
Jumbo 663,2019-07-28 14:59:56.000,DSL,36679.977,36389.459,77.558
Jumbo 663,2019-07-28 13:59:05.000,DSL,37560.789,37264.153,77.533333
Jumbo 663,2019-07-28 12:58:25.000,DSL,38555.852,38253.491,77.437666
Jumbo 663,2019-07-28 11:59:25.000,DSL,39099.091,38793.167,77.413
Jumbo 663,2019-07-28 10:59:46.000,DSL,40007.951,39698.161,77.255
Jumbo 663,2019-07-28 09:58:45.000,DSL,41067.613,40752.728,77.114333
Jumbo 663,2019-07-28 08:59:15.000,DSL,41638.243,41317.882,77.185666
Jumbo 663,2019-07-28 07:56:05.000,DSL,42262.091,41940.225,77.029666
Jumbo 663,2019-07-28 06:55:25.000,DSL,42734.155,42409.842,76.982
Jumbo 663,2019-07-28 05:59:45.000,DSL,43012.475,42683.432,77.116666
Jumbo 663,2019-07-28 04:58:05.000,DSL,43348.682,43017.161,77.119666
Jumbo 663,2019-07-28 03:56:55.000,DSL,43475.58,43143.418,77.107333
Jumbo 663,2019-07-28 02:59:15.000,DSL,43474.008,43145.073,76.955333
Jumbo 663,2019-07-28 01:58:55.000,DSL,43615.255,43286.154,76.917
Jumbo 663,2019-07-28 00:56:05.000,DSL,36020.821,35731.702,77.799
Jumbo 663,2019-07-27 23:59:15.000,DSL,36101.323,35811.272,77.816666
Jumbo 663,2019-07-27 22:55:15.000,DSL,36273.074,35981.679,77.812666
Jumbo 663,2019-07-27 21:57:55.000,DSL,36919.091,36623.679,77.751
Jumbo 663,2019-07-27 20:59:35.000,DSL,37268.088,36969.26,77.798666
Jumbo 663,2019-07-27 19:59:45.000,DSL,37520.476,37220.601,77.747333
Jumbo 663,2019-07-27 18:57:46.000,DSL,38029.845,37726.199,77.746
Jumbo 663,2019-07-27 17:59:15.000,DSL,39012.872,38705.854,77.524333
Jumbo 663,2019-07-27 16:59:45.000,DSL,31616.046,31369.384,77.262333
Jumbo 663,2019-07-27 15:56:35.000,DSL,32238.261,31988.111,77.165
Jumbo 663,2019-07-27 14:59:55.000,DSL,33159.961,32904.421,77.064666
Jumbo 663,2019-07-27 13:59:05.000,DSL,34435.216,34170.62,77.027666
Jumbo 663,2019-07-27 12:57:25.000,DSL,35571.986,35301.156,76.894666
Jumbo 663,2019-07-27 11:55:25.000,DSL,36553.329,36278.773,76.705
Jumbo 663,2019-07-27 10:59:45.000,DSL,37427.313,37146.171,76.728666
Jumbo 663,2019-07-27 09:58:35.000,DSL,38206.156,37922.078,76.593333
Jumbo 663,2019-07-27 08:59:05.000,DSL,39488.265,39198.241,76.453333
Jumbo 663,2019-07-27 07:59:55.000,DSL,37564.192,37278.403,76.979666
Jumbo 663,2019-07-27 06:59:05.000,DSL,33203.002,32943.047,77.543333
Jumbo 663,2019-07-27 05:58:15.000,DSL,33753.169,33490.158,77.493666
Jumbo 663,2019-07-27 04:59:05.000,DSL,34111.531,33846.833,77.447666
Jumbo 663,2019-07-27 03:58:15.000,DSL,34110.491,33845.397,77.485333
Jumbo 663,2019-07-27 02:59:15.000,DSL,34400.76,34134.605,77.439666
Jumbo 663,2019-07-27 01:58:45.000,DSL,34603.661,34335.499,77.467666
Jumbo 663,2019-07-27 00:59:15.000,DSL,34751.367,34488.769,77.15
Jumbo 663,2019-07-26 23:57:35.000,DSL,34872.153,34600.043,77.588
Jumbo 663,2019-07-26 22:56:45.000,DSL,35131.685,34858.146,77.569666
Jumbo 663,2019-07-26 21:57:55.000,DSL,33351.365,33089.965,77.581666
Jumbo 663,2019-07-26 20:59:35.000,DSL,28399.711,28170.402,77.806666
Jumbo 663,2019-07-26 19:58:55.000,DSL,29706.061,29467.789,77.686333
Jumbo 663,2019-07-26 18:59:15.000,DSL,30580.261,30335.644,77.654
Jumbo 663,2019-07-26 17:57:05.000,DSL,31983.53,31730.325,77.478333
Jumbo 663,2019-07-26 16:59:05.000,DSL,33230.782,32970.284,77.317333
Jumbo 663,2019-07-26 15:59:15.000,DSL,34292.177,34025.424,77.187333
Jumbo 663,2019-07-26 14:59:25.000,DSL,35214.211,34942.259,77.065666
Jumbo 663,2019-07-26 13:59:45.000,DSL,36932.233,36649.383,76.988333
Jumbo 663,2019-07-26 12:59:26.000,DSL,38843.403,38548.85,76.899333
Jumbo 663,2019-07-26 11:59:25.000,DSL,40297.15,39999.045,76.544
Jumbo 663,2019-07-26 10:59:25.000,DSL,42002.53,41690.56,76.666333
Jumbo 663,2019-07-26 09:59:35.000,DSL,43594.202,43272.161,76.626666
Jumbo 663,2019-07-26 08:59:15.000,DSL,45176.624,44845.556,76.543333
Jumbo 663,2019-07-26 07:59:45.000,DSL,38404.351,38114.746,76.827
Jumbo 663,2019-07-26 06:58:25.000,DSL,37812.384,37519.959,77.250333
Jumbo 663,2019-07-26 05:58:25.000,DSL,32739.621,32475.374,77.885666
Jumbo 663,2019-07-26 04:59:55.000,DSL,34218.295,33943.698,77.793
Jumbo 663,2019-07-26 03:57:55.000,DSL,27027.643,26790.717,79.375666
Jumbo 663,2019-07-26 02:58:15.000,DSL,27510.149,27268.793,79.402
Jumbo 663,2019-07-26 01:59:15.000,DSL,27626.649,27383.3,79.475666
Jumbo 663,2019-07-26 00:59:05.000,DSL,28185.671,27937.684,79.458666
Jumbo 663,2019-07-25 23:59:55.000,DSL,28772.172,28519.646,79.411666
Jumbo 663,2019-07-25 22:57:55.000,DSL,29611.465,29351.918,79.387
Jumbo 663,2019-07-25 21:58:56.000,DSL,30497.616,30230.588,79.372666
Jumbo 663,2019-07-25 20:57:55.000,DSL,31011.757,30740.236,79.366666
Jumbo 663,2019-07-25 19:59:55.000,DSL,32037.034,31757.308,79.307666
Jumbo 663,2019-07-25 18:59:05.000,DSL,33976.029,33681.13,79.208333
Jumbo 663,2019-07-25 17:59:55.000,DSL,35707.012,35398.582,79.141
Jumbo 663,2019-07-25 16:59:35.000,DSL,37618.255,37294.716,79.118333
Jumbo 663,2019-07-25 15:59:55.000,DSL,40215.532,39873.186,78.992333
Jumbo 663,2019-07-25 14:59:55.000,DSL,42115.211,41757.714,78.982333
Jumbo 663,2019-07-25 13:59:15.000,DSL,36385.942,36081.916,78.525666
Jumbo 663,2019-07-25 12:58:45.000,DSL,39402.465,39076.11,78.462333
Jumbo 663,2019-07-25 11:58:55.000,DSL,41898.862,41554.174,78.405333
Jumbo 663,2019-07-25 10:58:55.000,DSL,37646.843,37345.147,77.816
Jumbo 663,2019-07-25 09:59:35.000,DSL,40254.951,39935.389,77.741666
Jumbo 663,2019-07-25 08:59:15.000,DSL,41571.121,41243.993,77.630333
Jumbo 663,2019-07-25 07:59:05.000,DSL,39782.522,39462.187,77.972
Jumbo 663,2019-07-25 06:59:55.000,DSL,36075.025,35774.823,78.443666
Jumbo 663,2019-07-25 05:59:55.000,DSL,37345.17,37035.225,78.413
Jumbo 663,2019-07-25 04:58:45.000,DSL,37930.609,37616.182,78.404333
Jumbo 663,2019-07-25 03:59:45.000,DSL,38768.027,38447.052,78.402
Jumbo 663,2019-07-25 02:59:37.000,DSL,39603.15,39275.731,78.395
Jumbo 663,2019-07-25 01:55:15.000,DSL,40592.65,40257.89,78.370333
Jumbo 663,2019-07-25 00:56:25.000,DSL,40794.723,40457.886,78.397666
Jumbo 663,2019-07-24 23:57:45.000,DSL,40836.664,40499.243,78.413
Jumbo 663,2019-07-24 22:57:35.000,DSL,41466.28,41124.199,78.398333
Jumbo 663,2019-07-24 21:59:55.000,DSL,41754.111,41409.892,78.393
Jumbo 663,2019-07-24 20:59:25.000,DSL,34836.345,34553.965,77.877
Jumbo 663,2019-07-24 19:59:25.000,DSL,35614.812,35326.624,77.850666
Jumbo 663,2019-07-24 18:59:55.000,DSL,36516.836,36222.628,77.760666
Jumbo 663,2019-07-24 17:59:35.000,DSL,38690.665,38380.847,77.663333
Jumbo 663,2019-07-24 16:58:45.000,DSL,39995.66,39676.999,77.576333
Jumbo 663,2019-07-24 15:59:55.000,DSL,41127.508,40801.144,77.502
Jumbo 663,2019-07-24 14:58:55.000,DSL,42727.589,42390.474,77.420666
Jumbo 663,2019-07-24 13:59:35.000,DSL,44113.94,43767.653,77.348666
Jumbo 663,2019-07-24 12:58:25.000,DSL,38566.724,38269.679,77.186
Jumbo 663,2019-07-24 11:59:15.000,DSL,40775.098,40465.614,77.009666
Jumbo 663,2019-07-24 10:58:36.000,DSL,35461.181,35189.843,76.964333
Jumbo 663,2019-07-24 09:59:35.000,DSL,37019.612,36738.646,76.888666
Jumbo 663,2019-07-24 08:58:56.000,DSL,38425.874,38137.389,76.763
Jumbo 663,2019-07-24 07:59:55.000,DSL,32251.644,32002.382,77.059
Jumbo 663,2019-07-24 06:59:45.000,DSL,33168.513,32914.058,76.933666
Jumbo 663,2019-07-24 05:59:15.000,DSL,34390.603,34128.078,76.879
Jumbo 663,2019-07-24 04:59:15.000,DSL,34745.278,34481.095,76.803333
Jumbo 663,2019-07-24 03:58:15.000,DSL,35635.19,35365.33,76.748666
Jumbo 663,2019-07-24 02:59:15.000,DSL,36122.656,35849.946,76.706666
Jumbo 663,2019-07-24 01:59:15.000,DSL,36379.252,36106.46,76.608
Jumbo 663,2019-07-24 00:58:15.000,DSL,36635.575,36360.076,76.663
Jumbo 663,2019-07-23 23:58:15.000,DSL,37027.901,36755.786,76.324666
Jumbo 663,2019-07-23 22:59:35.000,DSL,29720.05,29481.409,77.958
Jumbo 663,2019-07-23 21:58:45.000,DSL,30188.676,29947.46,77.903333
Jumbo 663,2019-07-23 20:58:15.000,DSL,31152.119,30904.641,77.866
Jumbo 663,2019-07-23 19:59:15.000,DSL,31842.153,31590.598,77.814333
Jumbo 663,2019-07-23 18:58:25.000,DSL,25654.345,25441.524,78.247
Jumbo 663,2019-07-23 17:59:55.000,DSL,28031.218,27801.569,78.146333
Jumbo 663,2019-07-23 16:58:25.000,DSL,28846.526,28612.296,78.038666
Jumbo 663,2019-07-23 15:59:15.000,DSL,30208.242,29965.375,77.941666
Jumbo 663,2019-07-23 14:59:35.000,DSL,32275.639,32018.635,77.877
Jumbo 663,2019-07-23 13:59:45.000,DSL,28407.358,28173.163,78.303666
Jumbo 663,2019-07-23 12:57:45.000,DSL,28334.03,28100.589,78.209333
Jumbo 663,2019-07-23 11:59:35.000,DSL,30417.154,30169.361,78.093666
Jumbo 663,2019-07-23 10:58:56.000,DSL,29137.835,28890.329,78.830333
Jumbo 663,2019-07-23 09:59:45.000,DSL,27441.153,27199.828,79.445333
Jumbo 663,2019-07-23 08:59:45.000,DSL,28928.657,28675.258,79.386333
Jumbo 663,2019-07-23 07:59:55.000,DSL,30726.601,30458.159,79.349666
Jumbo 663,2019-07-23 06:58:35.000,DSL,32246.712,31965.473,79.336666
Jumbo 663,2019-07-23 05:59:15.000,DSL,32647.301,32362.23,79.361
Jumbo 663,2019-07-23 04:59:15.000,DSL,33253.227,32963.59,79.309666
Jumbo 663,2019-07-23 03:57:15.000,DSL,34112.236,33815.37,79.295666
Jumbo 663,2019-07-23 02:55:15.000,DSL,34630.128,34329.11,79.275666
Jumbo 663,2019-07-23 01:58:35.000,DSL,34903.301,34599.507,79.304333
Jumbo 663,2019-07-23 00:59:15.000,DSL,35406.785,35097.897,79.356333
Jumbo 663,2019-07-22 23:58:45.000,DSL,36048.061,35733.816,79.345
Jumbo 663,2019-07-22 22:58:46.000,DSL,36799.233,36478.37,79.350666
Jumbo 663,2019-07-22 21:59:45.000,DSL,29857.781,29595.565,79.465333
Jumbo 663,2019-07-22 20:58:05.000,DSL,30768.408,30498.872,79.420666
Jumbo 663,2019-07-22 19:58:56.000,DSL,31048.055,30775.957,79.426666
Jumbo 663,2019-07-22 18:59:26.000,DSL,32992.25,32703.789,79.391
Jumbo 663,2019-07-22 17:59:15.000,DSL,33904.811,33608.709,79.376666
Jumbo 663,2019-07-22 16:58:25.000,DSL,34826.03,34522.577,79.336
Jumbo 663,2019-07-22 15:59:45.000,DSL,36960.404,36639.07,79.307333
Jumbo 663,2019-07-22 14:59:55.000,DSL,38126.966,37795.983,79.284666
Jumbo 663,2019-07-22 13:59:45.000,DSL,39145.162,38805.642,79.273666
Jumbo 663,2019-07-22 12:59:35.000,DSL,26064.186,25849.37,78.197333
Jumbo 663,2019-07-22 11:58:45.000,DSL,27583.212,27357.82,78.085333
Jumbo 663,2019-07-22 10:59:56.000,DSL,30576.994,30330.36,77.984333
Jumbo 663,2019-07-22 09:59:55.000,DSL,32007.036,31750.97,77.898
Jumbo 663,2019-07-22 08:57:25.000,DSL,26071.639,25855.631,78.330666
Jumbo 663,2019-07-22 07:59:35.000,DSL,27275.768,27051.081,78.247333
Jumbo 663,2019-07-22 06:59:25.000,DSL,28266.514,28034.557,78.216666
Jumbo 663,2019-07-22 05:58:35.000,DSL,28703.857,28469.079,78.175666
Jumbo 663,2019-07-22 04:59:55.000,DSL,30115.585,29870.534,78.130666
Jumbo 663,2019-07-22 03:59:35.000,DSL,30379.206,30131.784,78.157666
Jumbo 663,2019-07-22 02:58:45.000,DSL,30502.791,30253.926,78.193666
Jumbo 663,2019-07-22 01:59:25.000,DSL,31094.937,30841.47,78.195666
Jumbo 663,2019-07-22 00:59:15.000,DSL,31512.859,31256.402,78.178333
Jumbo 663,2019-07-21 23:55:45.000,DSL,24089.158,23882.13,79.216333
Jumbo 663,2019-07-21 22:55:55.000,DSL,24470.081,24259.755,79.235
Jumbo 663,2019-07-21 21:57:45.000,DSL,25068.645,24853.699,79.211666
Jumbo 663,2019-07-21 20:56:05.000,DSL,25736.328,25515.48,79.252
Jumbo 663,2019-07-21 19:59:05.000,DSL,26144.479,25920.009,79.28
Jumbo 663,2019-07-21 18:58:15.000,DSL,19185.068,19018.397,79.166666
Jumbo 663,2019-07-21 17:58:45.000,DSL,19600.524,19430.294,79.173333
Jumbo 663,2019-07-21 16:59:35.000,DSL,20246.001,20071.231,79.06
Jumbo 663,2019-07-21 15:59:35.000,DSL,21532.845,21347.988,78.952333
Jumbo 663,2019-07-21 14:59:05.000,DSL,22740.521,22546.519,78.838
Jumbo 663,2019-07-21 13:59:45.000,DSL,24328.938,24121.923,78.811
Jumbo 663,2019-07-21 12:59:35.000,DSL,25130.837,24917.99,78.731333
Jumbo 663,2019-07-21 11:57:15.000,DSL,26379.424,26156.925,78.643
Jumbo 663,2019-07-21 10:58:45.000,DSL,27119.144,26890.925,78.605
Jumbo 663,2019-07-21 09:59:15.000,DSL,28270.329,28033.149,78.552666
Jumbo 663,2019-07-21 08:59:55.000,DSL,28861.264,28619.369,78.541
Jumbo 663,2019-07-21 07:59:25.000,DSL,29889.902,29639.911,78.520666
Jumbo 663,2019-07-21 06:54:55.000,DSL,30649.122,30393.827,78.448333
Jumbo 663,2019-07-21 05:56:15.000,DSL,31135.016,30875.917,78.432
Jumbo 663,2019-07-21 04:59:05.000,DSL,31350.334,31089.593,78.422333
Jumbo 663,2019-07-21 03:58:15.000,DSL,31435.663,31173.282,78.49
Jumbo 663,2019-07-21 02:58:05.000,DSL,31490.635,31227.187,78.530666
Jumbo 663,2019-07-21 01:58:15.000,DSL,31958.977,31692.077,78.497666
Jumbo 663,2019-07-21 00:57:45.000,DSL,32093.821,31825.33,78.53
Jumbo 663,2019-07-20 23:59:25.000,DSL,32422.78,32151.522,78.535
Jumbo 663,2019-07-20 22:59:55.000,DSL,32421.256,32148.791,78.617
Jumbo 663,2019-07-20 21:59:55.000,DSL,32623.517,32348.893,78.647666
Jumbo 663,2019-07-20 20:59:15.000,DSL,33056.223,32778.134,78.635666
Jumbo 663,2019-07-20 19:58:35.000,DSL,33695.195,33412.208,78.606666
Jumbo 663,2019-07-20 18:58:55.000,DSL,34430.765,34142.254,78.572333
Jumbo 663,2019-07-20 17:59:25.000,DSL,34466.444,34176.907,78.614666
Jumbo 663,2019-07-20 16:59:55.000,DSL,35455.908,35158.921,78.571666
Jumbo 663,2019-07-20 15:59:35.000,DSL,36317.43,36014.077,78.542666
Jumbo 663,2019-07-20 14:58:55.000,DSL,36867.931,36560.34,78.536
Jumbo 663,2019-07-20 13:58:55.000,DSL,38050.229,37734.265,78.477333
