,Date,Inventory,Sales,After Sales,Load Count,Total Gallons Delivered,Day,Is Public Holiday,Temp-F,Month,Season,Demand,Sales % of Inventory,Average Load Volume,Average Sales per load,Inventory Turnover,Days of Inventory on Hand,Sales Growth Rate
1231,2022-11-06,27375.303,20904.37,6470.93,2,25203,Sunday,False,77.5,11,Autumn,20904.37,76.36,12601.5,10452.18,0.76,1.31,-21.92
1232,2022-11-07,43654.413,16886.11,26768.3,5,39405,Monday,False,74.6,11,Autumn,16886.11,38.68,7881.0,3377.22,0.39,2.59,-19.22
1233,2022-11-08,21991.826,22296.7,-304.87,1,31981,Tuesday,False,73.3,11,Autumn,22296.7,101.39,31981.0,22296.7,1.01,0.99,32.04
1234,2022-11-09,36192.316,24874.1,11318.22,3,39024,Wednesday,False,77.0,11,Autumn,24874.1,68.73,13008.0,8291.37,0.69,1.46,11.56
1235,2022-11-10,22904.232,23843.22,-938.99,2,29609,Thursday,False,79.8,11,Autumn,23843.22,104.1,14804.5,11921.61,1.04,0.96,-4.14
1236,2022-11-11,20325.472,24164.54,-3839.07,3,33094,Friday,True,71.5,11,Autumn,24164.54,118.89,11031.33,8054.85,1.19,0.84,1.35
1237,2022-11-12,30243.998,25378.5,4865.5,2,35045,Saturday,False,72.4,11,Autumn,25378.5,83.91,17522.5,12689.25,0.84,1.19,5.02
1238,2022-11-13,23372.442,30961.16,-7588.72,4,34310,Sunday,False,73.1,11,Autumn,30961.16,132.47,8577.5,7740.29,1.32,0.75,22.0
1239,2022-11-14,26595.243,23955.77,2639.47,3,31193,Monday,False,72.4,11,Autumn,23955.77,90.08,10397.67,7985.26,0.9,1.11,-22.63
1240,2022-11-15,26788.673,13799.76,12988.91,2,41494,Tuesday,False,79.0,11,Autumn,13799.76,51.51,20747.0,6899.88,0.52,1.94,-42.39
1241,2022-11-16,41086.723,23950.86,17135.86,1,38538,Wednesday,False,78.0,11,Autumn,23950.86,58.29,38538.0,23950.86,0.58,1.72,73.56
1242,2022-11-17,31317.418,19334.89,11982.53,4,31305,Thursday,False,73.3,11,Autumn,19334.89,61.74,7826.25,4833.72,0.62,1.62,-19.27
1243,2022-11-18,24926.127,26074.51,-1148.38,3,34159,Friday,False,73.9,11,Autumn,26074.51,104.61,11386.33,8691.5,1.05,0.96,34.86
1244,2022-11-19,26235.305,15812.65,10422.66,3,42111,Saturday,False,78.1,11,Autumn,15812.65,60.27,14037.0,5270.88,0.6,1.66,-39.36
1245,2022-11-20,33996.524,24561.9,9434.62,4,34572,Sunday,False,79.5,11,Autumn,24561.9,72.25,8643.0,6140.48,0.72,1.38,55.33
1246,2022-11-21,21919.625,29804.19,-7884.56,2,28858,Monday,False,74.5,11,Autumn,29804.19,135.97,14429.0,14902.1,1.36,0.74,21.34
1247,2022-11-22,22727.02,28794.12,-6067.1,4,38986,Tuesday,False,74.1,11,Autumn,28794.12,126.7,9746.5,7198.53,1.27,0.79,-3.39
1248,2022-11-23,37889.132,27142.73,10746.4,3,30230,Wednesday,False,73.0,11,Autumn,27142.73,71.64,10076.67,9047.58,0.72,1.4,-5.74
1249,2022-11-24,43131.613,22495.29,20636.32,3,30928,Thursday,False,73.8,11,Autumn,22495.29,52.15,10309.33,7498.43,0.52,1.92,-17.12
1250,2022-11-25,22591.736,26028.63,-3436.89,2,34617,Friday,False,74.6,11,Autumn,26028.63,115.21,17308.5,13014.32,1.15,0.87,15.71
1251,2022-11-26,38375.797,27072.58,11303.22,4,34144,Saturday,False,72.2,11,Autumn,27072.58,70.55,8536.0,6768.14,0.71,1.42,4.01
1252,2022-11-27,42045.244,17501.13,24544.11,4,35113,Sunday,False,77.3,11,Autumn,17501.13,41.62,8778.25,4375.28,0.42,2.4,-35.35
1253,2022-11-28,40671.585,26233.48,14438.1,1,41559,Monday,False,79.3,11,Autumn,26233.48,64.5,41559.0,26233.48,0.65,1.55,49.9
1254,2022-11-29,31122.103,23957.98,7164.12,3,31570,Tuesday,False,79.6,11,Autumn,23957.98,76.98,10523.33,7985.99,0.77,1.3,-8.67
1255,2022-11-30,39297.451,23719.72,15577.73,2,37626,Wednesday,False,73.3,11,Autumn,23719.72,60.36,18813.0,11859.86,0.6,1.66,-0.99
1256,2022-12-01,29413.345,35555.57,-6142.22,6,28942,Thursday,False,72.8,12,Winter,35555.57,120.88,4823.67,5925.93,1.21,0.83,49.9
1257,2022-12-02,33066.204,25865.29,7200.91,3,38932,Friday,False,76.2,12,Winter,25865.29,78.22,12977.33,8621.76,0.78,1.28,-27.25
1258,2022-12-03,31171.297,33110.4,-1939.1,2,39269,Saturday,False,75.4,12,Winter,33110.4,106.22,19634.5,16555.2,1.06,0.94,28.01
1259,2022-12-04,28534.491,29123.18,-588.69,4,28843,Sunday,False,74.1,12,Winter,29123.18,102.06,7210.75,7280.8,1.02,0.98,-12.04
1260,2022-12-05,23585.54,27605.75,-4020.21,1,27926,Monday,False,73.4,12,Winter,27605.75,117.05,27926.0,27605.75,1.17,0.85,-5.21
1261,2022-12-06,25373.891,24509.31,864.58,1,35636,Tuesday,False,79.8,12,Winter,24509.31,96.59,35636.0,24509.31,0.97,1.04,-11.22
1262,2022-12-07,25357.315,24010.44,1346.88,3,45185,Wednesday,False,76.5,12,Winter,24010.44,94.69,15061.67,8003.48,0.95,1.06,-2.04
1263,2022-12-08,28621.829,27841.8,780.03,2,37388,Thursday,False,75.0,12,Winter,27841.8,97.27,18694.0,13920.9,0.97,1.03,15.96
1264,2022-12-09,25464.883,28315.57,-2850.69,4,36088,Friday,False,70.3,12,Winter,28315.57,111.19,9022.0,7078.89,1.11,0.9,1.7
1265,2022-12-10,44751.212,19113.16,25638.05,1,24082,Saturday,False,75.7,12,Winter,19113.16,42.71,24082.0,19113.16,0.43,2.34,-32.5
1266,2022-12-11,34796.979,21725.0,13071.98,3,39614,Sunday,False,78.1,12,Winter,21725.0,62.43,13204.67,7241.67,0.62,1.6,13.67
1267,2022-12-12,24872.077,28416.35,-3544.27,3,32888,Monday,False,71.3,12,Winter,28416.35,114.25,10962.67,9472.12,1.14,0.88,30.8
1268,2022-12-13,29791.62,30936.29,-1144.67,1,26325,Tuesday,False,74.1,12,Winter,30936.29,103.84,26325.0,30936.29,1.04,0.96,8.87
1269,2022-12-14,44101.88,22592.39,21509.49,2,32174,Wednesday,False,75.1,12,Winter,22592.39,51.23,16087.0,11296.2,0.51,1.95,-26.97
1270,2022-12-15,43128.749,18964.22,24164.53,2,36167,Thursday,False,76.5,12,Winter,18964.22,43.97,18083.5,9482.11,0.44,2.27,-16.06
1271,2022-12-16,26752.848,26909.91,-157.06,3,34648,Friday,False,74.2,12,Winter,26909.91,100.59,11549.33,8969.97,1.01,0.99,41.9
1272,2022-12-17,41596.697,22734.81,18861.89,3,25843,Saturday,False,72.3,12,Winter,22734.81,54.66,8614.33,7578.27,0.55,1.83,-15.52
1273,2022-12-18,37871.353,22298.87,15572.48,2,37457,Sunday,False,79.4,12,Winter,22298.87,58.88,18728.5,11149.44,0.59,1.7,-1.92
1274,2022-12-19,23850.812,21473.84,2376.97,4,40377,Monday,False,78.4,12,Winter,21473.84,90.03,10094.25,5368.46,0.9,1.11,-3.7
1275,2022-12-20,40647.174,25045.45,15601.72,4,33399,Tuesday,False,74.4,12,Winter,25045.45,61.62,8349.75,6261.36,0.62,1.62,16.63
1276,2022-12-21,44111.305,32881.26,11230.04,3,29969,Wednesday,False,78.3,12,Winter,32881.26,74.54,9989.67,10960.42,0.75,1.34,31.29
1277,2022-12-22,30676.178,30442.76,233.42,2,41047,Thursday,False,76.1,12,Winter,30442.76,99.24,20523.5,15221.38,0.99,1.01,-7.42
1278,2022-12-23,27858.579,28953.29,-1094.71,4,39479,Friday,False,75.2,12,Winter,28953.29,103.93,9869.75,7238.32,1.04,0.96,-4.89
1279,2022-12-24,31929.516,26937.25,4992.27,3,28431,Saturday,False,74.3,12,Winter,26937.25,84.36,9477.0,8979.08,0.84,1.19,-6.96
1280,2022-12-25,42568.352,19502.12,23066.23,3,29478,Sunday,True,77.7,12,Winter,19502.12,45.81,9826.0,6500.71,0.46,2.18,-27.6
1281,2022-12-26,25162.334,28397.56,-3235.23,4,42780,Monday,False,74.3,12,Winter,28397.56,112.86,10695.0,7099.39,1.13,0.89,45.61
1282,2022-12-27,20386.487,16252.2,4134.29,3,39681,Tuesday,False,71.3,12,Winter,16252.2,79.72,13227.0,5417.4,0.8,1.25,-42.77
1283,2022-12-28,40091.084,32390.37,7700.71,2,37645,Wednesday,False,79.2,12,Winter,32390.37,80.79,18822.5,16195.18,0.81,1.24,99.3
1284,2022-12-29,35663.656,28641.79,7021.87,3,20601,Thursday,False,76.5,12,Winter,28641.79,80.31,6867.0,9547.26,0.8,1.25,-11.57
1285,2022-12-30,28235.142,17312.12,10923.02,3,35820,Friday,False,79.3,12,Winter,17312.12,61.31,11940.0,5770.71,0.61,1.63,-39.56
1286,2022-12-31,34043.161,28077.52,5965.64,2,29939,Saturday,False,75.2,12,Winter,28077.52,82.48,14969.5,14038.76,0.82,1.21,62.18
1287,2023-01-01,26983.926,25181.14,1802.79,4,33591,Sunday,True,75.5,1,Winter,25181.14,93.32,8397.75,6295.28,0.93,1.07,-10.32
1288,2023-01-02,28969.626,31996.7,-3027.07,4,25010,Monday,False,77.2,1,Winter,31996.7,110.45,6252.5,7999.18,1.1,0.91,27.07
1289,2023-01-03,38182.072,18080.92,20101.15,2,30766,Tuesday,False,72.9,1,Winter,18080.92,47.35,15383.0,9040.46,0.47,2.11,-43.49
1290,2023-01-04,44106.253,15157.74,28948.51,3,34366,Wednesday,False,74.6,1,Winter,15157.74,34.37,11455.33,5052.58,0.34,2.91,-16.17
1291,2023-01-05,42804.265,18794.26,24010.0,3,40314,Thursday,False,78.8,1,Winter,18794.26,43.91,13438.0,6264.75,0.44,2.28,23.99
1292,2023-01-06,37123.122,22908.96,14214.16,4,35133,Friday,False,73.2,1,Winter,22908.96,61.71,8783.25,5727.24,0.62,1.62,21.89
1293,2023-01-07,37382.894,29185.85,8197.04,4,37832,Saturday,False,71.9,1,Winter,29185.85,78.07,9458.0,7296.46,0.78,1.28,27.4
1294,2023-01-08,20579.231,25570.24,-4991.01,2,41132,Sunday,False,74.1,1,Winter,25570.24,124.25,20566.0,12785.12,1.24,0.8,-12.39
1295,2023-01-09,42408.911,19981.59,22427.32,4,37435,Monday,False,70.9,1,Winter,19981.59,47.12,9358.75,4995.4,0.47,2.12,-21.86
1296,2023-01-10,20841.721,27152.44,-6310.72,5,39687,Tuesday,False,79.5,1,Winter,27152.44,130.28,7937.4,5430.49,1.3,0.77,35.89
1297,2023-01-11,32616.346,19587.52,13028.83,2,32310,Wednesday,False,72.7,1,Winter,19587.52,60.05,16155.0,9793.76,0.6,1.67,-27.86
1298,2023-01-12,28413.721,25835.49,2578.23,3,44632,Thursday,False,72.2,1,Winter,25835.49,90.93,14877.33,8611.83,0.91,1.1,31.9
1299,2023-01-13,21537.464,27761.58,-6224.12,5,25888,Friday,False,75.2,1,Winter,27761.58,128.9,5177.6,5552.32,1.29,0.78,7.46
1300,2023-01-14,42095.29,30121.38,11973.91,4,36652,Saturday,False,72.1,1,Winter,30121.38,71.56,9163.0,7530.34,0.72,1.4,8.5
1301,2023-01-15,26857.774,23212.4,3645.37,2,41996,Sunday,False,71.8,1,Winter,23212.4,86.43,20998.0,11606.2,0.86,1.16,-22.94
1302,2023-01-16,41075.614,25884.47,15191.14,5,37379,Monday,False,78.8,1,Winter,25884.47,63.02,7475.8,5176.89,0.63,1.59,11.51
1303,2023-01-17,20867.581,24783.08,-3915.5,4,40554,Tuesday,False,79.7,1,Winter,24783.08,118.76,10138.5,6195.77,1.19,0.84,-4.26
1304,2023-01-18,39110.572,22640.1,16470.47,4,43093,Wednesday,False,79.6,1,Winter,22640.1,57.89,10773.25,5660.02,0.58,1.73,-8.65
1305,2023-01-19,37854.329,21051.09,16803.24,1,27303,Thursday,False,73.1,1,Winter,21051.09,55.61,27303.0,21051.09,0.56,1.8,-7.02
1306,2023-01-20,42537.609,12152.0,30385.61,2,37182,Friday,False,79.2,1,Winter,12152.0,28.57,18591.0,6076.0,0.29,3.5,-42.27
1307,2023-01-21,36688.404,28954.41,7733.99,4,35521,Saturday,True,74.8,1,Winter,28954.41,78.92,8880.25,7238.6,0.79,1.27,138.27
1308,2023-01-22,44522.27,35049.87,9472.4,3,32041,Sunday,False,75.9,1,Winter,35049.87,78.72,10680.33,11683.29,0.79,1.27,21.05
1309,2023-01-23,44201.546,25392.4,18809.15,3,34133,Monday,False,78.2,1,Winter,25392.4,57.45,11377.67,8464.13,0.57,1.74,-27.55
1310,2023-01-24,26751.627,15611.48,11140.15,3,42542,Tuesday,False,77.9,1,Winter,15611.48,58.36,14180.67,5203.83,0.58,1.71,-38.52
1311,2023-01-25,27983.224,35272.75,-7289.53,3,38912,Wednesday,False,71.0,1,Winter,35272.75,126.05,12970.67,11757.58,1.26,0.79,125.94
1312,2023-01-26,33387.879,31470.15,1917.73,4,38179,Thursday,False,70.1,1,Winter,31470.15,94.26,9544.75,7867.54,0.94,1.06,-10.78
1313,2023-01-27,22003.161,25675.63,-3672.47,4,39246,Friday,False,79.5,1,Winter,25675.63,116.69,9811.5,6418.91,1.17,0.86,-18.41
1314,2023-01-28,22874.705,27731.47,-4856.76,4,39678,Saturday,False,76.2,1,Winter,27731.47,121.23,9919.5,6932.87,1.21,0.82,8.01
1315,2023-01-29,21959.517,29907.69,-7948.17,3,27065,Sunday,False,71.9,1,Winter,29907.69,136.19,9021.67,9969.23,1.36,0.73,7.85
1316,2023-01-30,29062.212,31786.21,-2724.0,3,34592,Monday,False,76.4,1,Winter,31786.21,109.37,11530.67,10595.4,1.09,0.91,6.28
1317,2023-01-31,37288.926,20576.66,16712.27,2,41591,Tuesday,False,72.6,1,Winter,20576.66,55.18,20795.5,10288.33,0.55,1.81,-35.27
1318,2023-02-01,41701.297,17403.35,24297.95,3,39405,Wednesday,False,75.0,2,Winter,17403.35,41.73,13135.0,5801.12,0.42,2.4,-15.42
1319,2023-02-02,21418.594,25814.39,-4395.8,5,39021,Thursday,False,72.5,2,Winter,25814.39,120.52,7804.2,5162.88,1.21,0.83,48.33
1320,2023-02-03,39007.568,22827.25,16180.32,3,39501,Friday,False,71.9,2,Winter,22827.25,58.52,13167.0,7609.08,0.59,1.71,-11.57
1321,2023-02-04,26778.614,27827.96,-1049.35,3,39263,Saturday,False,72.6,2,Winter,27827.96,103.92,13087.67,9275.99,1.04,0.96,21.91
1322,2023-02-05,32637.907,26919.68,5718.23,2,47523,Sunday,False,77.6,2,Winter,26919.68,82.48,23761.5,13459.84,0.82,1.21,-3.26
1323,2023-02-06,34831.243,28175.18,6656.06,3,32291,Monday,False,75.7,2,Winter,28175.18,80.89,10763.67,9391.73,0.81,1.24,4.66
1324,2023-02-07,30459.272,26428.92,4030.35,3,27023,Tuesday,False,77.8,2,Winter,26428.92,86.77,9007.67,8809.64,0.87,1.15,-6.2
1325,2023-02-08,34305.561,27795.5,6510.06,4,31499,Wednesday,False,70.9,2,Winter,27795.5,81.02,7874.75,6948.88,0.81,1.23,5.17
1326,2023-02-09,20698.136,34738.5,-14040.36,3,36862,Thursday,False,78.5,2,Winter,34738.5,167.83,12287.33,11579.5,1.68,0.6,24.98
1327,2023-02-10,29508.252,27037.44,2470.81,3,30369,Friday,False,73.8,2,Winter,27037.44,91.63,10123.0,9012.48,0.92,1.09,-22.17
1328,2023-02-11,35472.37,19612.34,15860.03,3,38841,Saturday,False,70.7,2,Winter,19612.34,55.29,12947.0,6537.45,0.55,1.81,-27.46
1329,2023-02-12,37264.447,31360.45,5904.0,3,38046,Sunday,False,72.2,2,Winter,31360.45,84.16,12682.0,10453.48,0.84,1.19,59.9
1330,2023-02-13,25828.992,30280.15,-4451.16,4,31356,Monday,False,79.1,2,Winter,30280.15,117.23,7839.0,7570.04,1.17,0.85,-3.44
1331,2023-02-14,41504.144,23342.85,18161.29,2,37224,Tuesday,False,79.9,2,Winter,23342.85,56.24,18612.0,11671.42,0.56,1.78,-22.91
1332,2023-02-15,25160.625,26874.35,-1713.72,4,25325,Wednesday,False,76.6,2,Winter,26874.35,106.81,6331.25,6718.59,1.07,0.94,15.13
1333,2023-02-16,32347.195,24972.46,7374.74,2,33476,Thursday,False,79.2,2,Winter,24972.46,77.2,16738.0,12486.23,0.77,1.3,-7.08
1334,2023-02-17,30761.732,27437.06,3324.67,2,35399,Friday,False,77.5,2,Winter,27437.06,89.19,17699.5,13718.53,0.89,1.12,9.87
1335,2023-02-18,29026.359,29633.84,-607.48,3,32685,Saturday,True,79.0,2,Winter,29633.84,102.09,10895.0,9877.95,1.02,0.98,8.01
1336,2023-02-19,41974.068,28332.51,13641.56,1,43141,Sunday,False,71.5,2,Winter,28332.51,67.5,43141.0,28332.51,0.68,1.48,-4.39
1337,2023-02-20,23140.592,28857.72,-5717.13,2,21135,Monday,False,77.0,2,Winter,28857.72,124.71,10567.5,14428.86,1.25,0.8,1.85
1338,2023-02-21,39713.77,27487.25,12226.52,5,28947,Tuesday,False,74.1,2,Winter,27487.25,69.21,5789.4,5497.45,0.69,1.44,-4.75
1339,2023-02-22,35557.766,28176.78,7380.99,2,38480,Wednesday,False,77.9,2,Winter,28176.78,79.24,19240.0,14088.39,0.79,1.26,2.51
1340,2023-02-23,36213.64,26450.37,9763.27,3,38195,Thursday,False,73.2,2,Winter,26450.37,73.04,12731.67,8816.79,0.73,1.37,-6.13
1341,2023-02-24,44830.681,30705.03,14125.65,2,28596,Friday,False,75.7,2,Winter,30705.03,68.49,14298.0,15352.52,0.68,1.46,16.09
1342,2023-02-25,38425.462,24774.34,13651.12,4,30051,Saturday,False,70.1,2,Winter,24774.34,64.47,7512.75,6193.58,0.64,1.55,-19.32
1343,2023-02-26,34576.188,18634.25,15941.94,2,27697,Sunday,False,75.5,2,Winter,18634.25,53.89,13848.5,9317.12,0.54,1.86,-24.78
1344,2023-02-27,36112.634,30262.38,5850.25,3,41077,Monday,False,76.3,2,Winter,30262.38,83.8,13692.33,10087.46,0.84,1.19,62.4
1345,2023-02-28,25637.032,21423.98,4213.05,2,28340,Tuesday,False,71.0,2,Winter,21423.98,83.57,14170.0,10711.99,0.84,1.2,-29.21
1346,2023-03-01,34662.085,16319.34,18342.74,3,27738,Wednesday,False,79.0,3,Spring,16319.34,47.08,9246.0,5439.78,0.47,2.12,-23.83
1347,2023-03-02,40529.843,29450.33,11079.51,2,37498,Thursday,False,79.3,3,Spring,29450.33,72.66,18749.0,14725.16,0.73,1.38,80.46
1348,2023-03-03,33072.692,20263.63,12809.06,4,43457,Friday,False,75.1,3,Spring,20263.63,61.27,10864.25,5065.91,0.61,1.63,-31.19
1349,2023-03-04,22842.504,24337.08,-1494.58,2,22701,Saturday,False,71.7,3,Spring,24337.08,106.54,11350.5,12168.54,1.07,0.94,20.1
1350,2023-03-05,24529.329,26559.64,-2030.31,3,29681,Sunday,False,70.3,3,Spring,26559.64,108.28,9893.67,8853.21,1.08,0.92,9.13
1351,2023-03-06,20085.487,29225.26,-9139.77,3,43263,Monday,False,70.9,3,Spring,29225.26,145.5,14421.0,9741.75,1.46,0.69,10.04
1352,2023-03-07,20652.319,26134.32,-5482.0,3,30283,Tuesday,False,73.9,3,Spring,26134.32,126.54,10094.33,8711.44,1.27,0.79,-10.58
1353,2023-03-08,20983.589,29087.24,-8103.65,1,31487,Wednesday,False,77.2,3,Spring,29087.24,138.62,31487.0,29087.24,1.39,0.72,11.3
1354,2023-03-09,39669.535,23255.9,16413.64,3,41061,Thursday,False,78.3,3,Spring,23255.9,58.62,13687.0,7751.97,0.59,1.71,-20.05
1355,2023-03-10,28174.932,28904.21,-729.28,3,29065,Friday,False,72.8,3,Spring,28904.21,102.59,9688.33,9634.74,1.03,0.97,24.29
1356,2023-03-11,22175.883,33356.88,-11181.0,3,36475,Saturday,False,73.1,3,Spring,33356.88,150.42,12158.33,11118.96,1.5,0.66,15.4
1357,2023-03-12,20711.575,24759.28,-4047.7,2,37364,Sunday,False,77.1,3,Spring,24759.28,119.54,18682.0,12379.64,1.2,0.84,-25.77
1358,2023-03-13,25994.214,20227.95,5766.26,3,34287,Monday,False,71.3,3,Spring,20227.95,77.82,11429.0,6742.65,0.78,1.29,-18.3
1359,2023-03-14,41425.288,24814.77,16610.52,4,32900,Tuesday,False,75.9,3,Spring,24814.77,59.9,8225.0,6203.69,0.6,1.67,22.68
1360,2023-03-15,29623.084,23774.31,5848.77,2,33981,Wednesday,False,74.5,3,Spring,23774.31,80.26,16990.5,11887.16,0.8,1.25,-4.19
1361,2023-03-16,20379.974,26886.4,-6506.43,5,38745,Thursday,False,75.1,3,Spring,26886.4,131.93,7749.0,5377.28,1.32,0.76,13.09
1362,2023-03-17,43873.365,30575.64,13297.72,2,36157,Friday,False,71.4,3,Spring,30575.64,69.69,18078.5,15287.82,0.7,1.43,13.72
1363,2023-03-18,21087.249,26488.75,-5401.5,2,30370,Saturday,False,78.9,3,Spring,26488.75,125.62,15185.0,13244.38,1.26,0.8,-13.37
1364,2023-03-19,36513.259,22979.52,13533.74,2,27326,Sunday,False,71.1,3,Spring,22979.52,62.93,13663.0,11489.76,0.63,1.59,-13.25
1365,2023-03-20,25801.883,19019.16,6782.72,2,39226,Monday,False,75.2,3,Spring,19019.16,73.71,19613.0,9509.58,0.74,1.36,-17.23
1366,2023-03-21,21074.26,27821.88,-6747.62,5,32499,Tuesday,False,78.5,3,Spring,27821.88,132.02,6499.8,5564.38,1.32,0.76,46.28
1367,2023-03-22,31471.507,30768.1,703.41,3,36087,Wednesday,False,75.2,3,Spring,30768.1,97.76,12029.0,10256.03,0.98,1.02,10.59
1368,2023-03-23,31137.282,29233.58,1903.7,2,39662,Thursday,False,79.4,3,Spring,29233.58,93.89,19831.0,14616.79,0.94,1.07,-4.99
1369,2023-03-24,21722.22,20653.97,1068.25,2,39958,Friday,False,73.3,3,Spring,20653.97,95.08,19979.0,10326.98,0.95,1.05,-29.35
1370,2023-03-25,41999.379,21868.44,20130.94,2,32818,Saturday,False,79.7,3,Spring,21868.44,52.07,16409.0,10934.22,0.52,1.92,5.88
1371,2023-03-26,35918.83,26417.53,9501.3,3,38127,Sunday,False,74.3,3,Spring,26417.53,73.55,12709.0,8805.84,0.74,1.36,20.8
1372,2023-03-27,34568.115,24736.08,9832.03,3,36161,Monday,False,77.1,3,Spring,24736.08,71.56,12053.67,8245.36,0.72,1.4,-6.36
1373,2023-03-28,41269.123,26094.41,15174.71,2,40370,Tuesday,False,70.0,3,Spring,26094.41,63.23,20185.0,13047.2,0.63,1.58,5.49
1374,2023-03-29,37437.62,21401.54,16036.08,5,40993,Wednesday,False,73.4,3,Spring,21401.54,57.17,8198.6,4280.31,0.57,1.75,-17.98
1375,2023-03-30,23794.606,25903.59,-2108.98,2,31244,Thursday,False,77.3,3,Spring,25903.59,108.86,15622.0,12951.8,1.09,0.92,21.04
1376,2023-03-31,36068.357,26705.38,9362.98,4,27183,Friday,False,71.0,3,Spring,26705.38,74.04,6795.75,6676.34,0.74,1.35,3.1
1377,2023-04-01,40030.152,29299.83,10730.32,3,46177,Saturday,False,79.9,4,Spring,29299.83,73.19,15392.33,9766.61,0.73,1.37,9.72
1378,2023-04-02,24957.037,23967.15,989.89,3,39510,Sunday,False,78.0,4,Spring,23967.15,96.03,13170.0,7989.05,0.96,1.04,-18.2
1379,2023-04-03,44081.403,33337.87,10743.53,4,34470,Monday,False,74.4,4,Spring,33337.87,75.63,8617.5,8334.47,0.76,1.32,39.1
1380,2023-04-04,31349.244,22141.31,9207.93,3,35302,Tuesday,False,76.1,4,Spring,22141.31,70.63,11767.33,7380.44,0.71,1.42,-33.59
1381,2023-04-05,22122.172,26582.7,-4460.53,3,35334,Wednesday,False,75.7,4,Spring,26582.7,120.16,11778.0,8860.9,1.2,0.83,20.06
1382,2023-04-06,35649.041,26293.36,9355.68,2,37012,Thursday,False,75.9,4,Spring,26293.36,73.76,18506.0,13146.68,0.74,1.36,-1.09
1383,2023-04-07,30516.959,14702.36,15814.6,4,31172,Friday,False,71.8,4,Spring,14702.36,48.18,7793.0,3675.59,0.48,2.08,-44.08
1384,2023-04-08,39775.411,30828.29,8947.12,3,34494,Saturday,False,71.4,4,Spring,30828.29,77.51,11498.0,10276.1,0.78,1.29,109.68
1385,2023-04-09,23626.118,23073.64,552.48,3,36226,Sunday,False,70.4,4,Spring,23073.64,97.66,12075.33,7691.21,0.98,1.02,-25.15
1386,2023-04-10,26464.432,22995.41,3469.02,5,24063,Monday,False,76.1,4,Spring,22995.41,86.89,4812.6,4599.08,0.87,1.15,-0.34
1387,2023-04-11,41248.025,19920.73,21327.3,6,36896,Tuesday,False,73.3,4,Spring,19920.73,48.29,6149.33,3320.12,0.48,2.07,-13.37
1388,2023-04-12,40070.805,16592.11,23478.7,5,30579,Wednesday,False,73.8,4,Spring,16592.11,41.41,6115.8,3318.42,0.41,2.42,-16.71
1389,2023-04-13,43266.038,26493.79,16772.25,2,29073,Thursday,False,70.9,4,Spring,26493.79,61.23,14536.5,13246.9,0.61,1.63,59.68
1390,2023-04-14,32424.565,32814.29,-389.73,3,45501,Friday,False,71.2,4,Spring,32814.29,101.2,15167.0,10938.1,1.01,0.99,23.86
1391,2023-04-15,37868.343,25128.52,12739.82,3,37324,Saturday,False,71.7,4,Spring,25128.52,66.36,12441.33,8376.17,0.66,1.51,-23.42
1392,2023-04-16,24456.496,22642.65,1813.85,4,37323,Sunday,False,79.2,4,Spring,22642.65,92.58,9330.75,5660.66,0.93,1.08,-9.89
1393,2023-04-17,43800.258,25680.44,18119.82,2,43603,Monday,False,76.2,4,Spring,25680.44,58.63,21801.5,12840.22,0.59,1.71,13.42
1394,2023-04-18,26258.096,25691.99,566.11,4,38641,Tuesday,False,71.4,4,Spring,25691.99,97.84,9660.25,6423.0,0.98,1.02,0.04
1395,2023-04-19,28619.332,23492.7,5126.63,5,34869,Wednesday,False,74.8,4,Spring,23492.7,82.09,6973.8,4698.54,0.82,1.22,-8.56
1396,2023-04-20,21298.977,25502.29,-4203.31,2,37363,Thursday,False,76.5,4,Spring,25502.29,119.73,18681.5,12751.14,1.2,0.84,8.55
1397,2023-04-21,27565.916,22272.17,5293.75,1,44025,Friday,False,73.3,4,Spring,22272.17,80.8,44025.0,22272.17,0.81,1.24,-12.67
1398,2023-04-22,22251.533,30306.14,-8054.61,4,36841,Saturday,False,75.0,4,Spring,30306.14,136.2,9210.25,7576.54,1.36,0.73,36.07
1399,2023-04-23,40158.815,28145.88,12012.94,3,26464,Sunday,False,79.4,4,Spring,28145.88,70.09,8821.33,9381.96,0.7,1.43,-7.13
1400,2023-04-24,25333.944,26311.46,-977.52,3,43082,Monday,False,73.1,4,Spring,26311.46,103.86,14360.67,8770.49,1.04,0.96,-6.52
1401,2023-04-25,20846.72,26651.21,-5804.49,4,26774,Tuesday,False,70.3,4,Spring,26651.21,127.84,6693.5,6662.8,1.28,0.78,1.29
1402,2023-04-26,25383.833,29802.22,-4418.39,5,33273,Wednesday,False,74.8,4,Spring,29802.22,117.41,6654.6,5960.44,1.17,0.85,11.82
1403,2023-04-27,27716.587,29579.58,-1862.99,4,34149,Thursday,False,75.2,4,Spring,29579.58,106.72,8537.25,7394.9,1.07,0.94,-0.75
1404,2023-04-28,43892.812,30625.76,13267.05,5,34921,Friday,False,78.2,4,Spring,30625.76,69.77,6984.2,6125.15,0.7,1.43,3.54
1405,2023-04-29,28205.429,30073.01,-1867.58,4,28655,Saturday,False,77.0,4,Spring,30073.01,106.62,7163.75,7518.25,1.07,0.94,-1.8
